"CountryCode","SeriesCode","DESCRIPTION",
"UKR","NY.GNP.PCAP.CD","Based on national accounts data from official statistics of Ukraine and Russian Federation; by relying on these data, the World Bank does not intend to make any judgment on the legal or other status of the territories concerned or to prejudice the final determination of the parties' claims.",
"UKR","SP.POP.TOTL","Data source: State Statistics Committee of Ukraine, United Nations World Population Prospects, Council of Europe, United Nations Population and Vital Statistics Report",
"UKR","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"UKR","SP.DYN.CDRT.IN","Data source: State Statistics Committee of Ukraine, United Nations World Population Prospects",
"UKR","SP.DYN.LE00.FE.IN","Data source: State Statistics Committee of Ukraine, United Nations World Population Prospects",
"UKR","IT.NET.BBND","State Department of Communications & Information Technology.",
"UKR","SP.DYN.LE00.MA.IN","Data source: State Statistics Committee of Ukraine, United Nations World Population Prospects",
"UKR","SP.DYN.AMRT.FE","Data source: HMD. Human Mortality Database. Max Planck Institute for Demographic Research (Germany), University of California, Berkeley (USA), and French Institute for Demographic Studies (France). Available at www.mortality.org.",
"UKR","NE.CON.PRVT.PC.KD","Based on national accounts data from official statistics of Ukraine and Russian Federation; by relying on these data, the World Bank does not intend to make any judgment on the legal or other status of the territories concerned or to prejudice the final determination of the parties' claims.",
"UKR","IS.RRS.GOOD.MT.K6","Source: OECD",
"UKR","NY.GDP.PCAP.PP.KD","Based on national accounts data from official statistics of Ukraine and Russian Federation; by relying on these data, the World Bank does not intend to make any judgment on the legal or other status of the territories concerned or to prejudice the final determination of the parties' claims.",
"UKR","ST.INT.TRNR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"UKR","SP.DYN.CBRT.IN","Data source: State Statistics Committee of Ukraine, United Nations World Population Prospects",
"UKR","IT.MLT.MAIN","State Department of Communications & Information Technology.",
"UKR","NY.GDP.PCAP.PP.CD","Based on national accounts data from official statistics of Ukraine and Russian Federation; by relying on these data, the World Bank does not intend to make any judgment on the legal or other status of the territories concerned or to prejudice the final determination of the parties' claims.",
"UKR","MS.MIL.XPND.CD","2009-2019 SIPRI estimates.",
"UKR","IT.CEL.SETS.P2","State Department of Communications & Information Technology.",
"UKR","NY.GDP.PCAP.KN","Based on national accounts data from official statistics of Ukraine and Russian Federation; by relying on these data, the World Bank does not intend to make any judgment on the legal or other status of the territories concerned or to prejudice the final determination of the parties' claims.",
"UKR","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"UKR","NY.GDP.PCAP.KD","Based on national accounts data from official statistics of Ukraine and Russian Federation; by relying on these data, the World Bank does not intend to make any judgment on the legal or other status of the territories concerned or to prejudice the final determination of the parties' claims.",
"UKR","ST.INT.DPRT","Includes overnight visitors (tourists) and same-day visitors (excursionists).",
"UKR","NY.GDP.PCAP.CN","Based on national accounts data from official statistics of Ukraine and Russian Federation; by relying on these data, the World Bank does not intend to make any judgment on the legal or other status of the territories concerned or to prejudice the final determination of the parties' claims.",
"UKR","NY.GDP.PCAP.CD","Based on national accounts data from official statistics of Ukraine and Russian Federation; by relying on these data, the World Bank does not intend to make any judgment on the legal or other status of the territories concerned or to prejudice the final determination of the parties' claims.",
"UKR","NY.ADJ.NNTY.PC.CD","Based on national accounts data from official statistics of Ukraine and Russian Federation; by relying on these data, the World Bank does not intend to make any judgment on the legal or other status of the territories concerned or to prejudice the final determination of the parties' claims.",
"UKR","SP.DYN.TFRT.IN","Data source: State Statistics Committee of Ukraine",
"UKR","SP.DYN.AMRT.MA","Data source: HMD. Human Mortality Database. Max Planck Institute for Demographic Research (Germany), University of California, Berkeley (USA), and French Institute for Demographic Studies (France). Available at www.mortality.org.",
"UKR","NY.ADJ.NNTY.PC.KD","Based on national accounts data from official statistics of Ukraine and Russian Federation; by relying on these data, the World Bank does not intend to make any judgment on the legal or other status of the territories concerned or to prejudice the final determination of the parties' claims.",
"UKR","MS.MIL.XPND.CN","2009-2019 SIPRI estimates.",
"UKR","ST.INT.TVLX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"UKR","IT.MLT.MAIN.P2","State Department of Communications & Information Technology.",
"UKR","ST.INT.XPND.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"UKR","ST.INT.ARVL","Includes overnight visitors (tourists) and same-day visitors (excursionists). Arrivals of non-resident visitors at national borders.",
"UKR","SM.POP.NETM","Data source: United Nations World Population Prospects",
"UKR","SP.DYN.LE00.IN","Derived using male and female life expectancy",
"UKR","NY.GNP.PCAP.PP.KD","Based on national accounts data from official statistics of Ukraine and Russian Federation; by relying on these data, the World Bank does not intend to make any judgment on the legal or other status of the territories concerned or to prejudice the final determination of the parties' claims.",
"UKR","IT.NET.BBND.P2","State Department of Communications & Information Technology.",
"UKR","IT.CEL.SETS","State Department of Communications & Information Technology.",
"UKR","ST.INT.TRNX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"UKR","SM.POP.TOTL","Estimates are derived from data on foreign-born population. ",
"UKR","SP.POP.GROW","Data source: State Statistics Committee of Ukraine, United Nations World Population Prospects, Council of Europe, United Nations Population and Vital Statistics Report",
"UMC","SH.STA.SMSS.UR.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.",
"UMC","SH.STA.SMSS.RU.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.",
"UMC","SH.H2O.SMDW.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.",
"UMC","SH.H2O.SMDW.UR.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.",
"UMC","SH.STA.OWGH.ME.ZS","Aggregate data are based on UNICEF, WHO, and the World Bank harmonized JME dataset; and computed based on the income groupings for the World Bank fiscal year in which the data was released by the JME.",
"UMC","SH.H2O.SMDW.RU.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.",
"UMC","SH.STA.STNT.ME.ZS","Aggregate data are based on UNICEF, WHO, and the World Bank harmonized JME dataset; and computed based on the income groupings for the World Bank fiscal year in which the data was released by the JME.",
"UMC","SH.STA.SMSS.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.",
"URY","IT.MLT.MAIN.P2","Until 2003: Administración Nacional de Telecomunicaciones (ANTEL). Unidad Reguladora de Servicios de Comunicaciones.",
"URY","IT.CEL.SETS.P2","Until 2003: Administración Nacional de Telecomunicaciones (ANTEL). Unidad Reguladora de Servicios de Comunicaciones.",
"URY","ST.INT.ARVL","Includes overnight visitors (tourists) and same-day visitors (excursionists). Arrivals of non-resident visitors at national borders.",
"URY","IT.NET.BBND","Until 2003: Administración Nacional de Telecomunicaciones (ANTEL). Unidad Reguladora de Servicios de Comunicaciones.",
"URY","DT.DOD.DSTC.CD","Data on short term debt on original maturity basis are based on reports provided by Central Bank from 1999.",
"URY","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"URY","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"URY","SM.POP.NETM","Data source: United Nations World Population Prospects",
"URY","ST.INT.DPRT","Includes overnight visitors (tourists) only.",
"URY","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"URY","DT.DOD.DPNG.CD","Data on private nonguaranteed debt only cover Inter-American Development Bank and Bonds.",
"URY","ST.INT.RCPT.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"URY","ST.INT.TRNR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"URY","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects",
"URY","IS.RRS.GOOD.MT.K6","Source: Internation Union of Railways (UIC)",
"URY","IT.NET.BBND.P2","Until 2003: Administración Nacional de Telecomunicaciones (ANTEL). Unidad Reguladora de Servicios de Comunicaciones.",
"URY","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"URY","MS.MIL.XPND.CN","1972-1990 SIPRI estimates.",
"URY","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"URY","ST.INT.TVLX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"URY","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"URY","SM.POP.TOTL","Estimates are derived from data on foreign-born population. ",
"URY","IT.NET.USER.ZS","Until 2003: Administración Nacional de Telecomunicaciones (ANTEL). Unidad Reguladora de Servicios de Comunicaciones.",
"URY","IT.CEL.SETS","Until 2003: Administración Nacional de Telecomunicaciones (ANTEL). Unidad Reguladora de Servicios de Comunicaciones.",
"URY","ST.INT.TRNX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"URY","IT.MLT.MAIN","Until 2003: Administración Nacional de Telecomunicaciones (ANTEL). Unidad Reguladora de Servicios de Comunicaciones.",
"URY","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects",
"URY","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"URY","MS.MIL.XPND.ZS","1972-1990 SIPRI estimates.",
"URY","SP.POP.GROW","Data source: United Nations World Population Prospects",
"URY","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects",
"URY","MS.MIL.XPND.CD","1972-1990 SIPRI estimates.",
"URY","MS.MIL.XPND.GD.ZS","1972-1990 SIPRI estimates.",
"URY","ST.INT.TVLR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"URY","ST.INT.XPND.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"URY","IS.RRS.PASG.KM","Source: Internation Union of Railways (UIC)",
"URY","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"URY","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"USA","ST.INT.TVLX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"USA","ST.INT.RCPT.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"USA","SG.GEN.PARL.ZS","The total refers to all voting members of the House.",
"USA","IT.NET.BBND.P2","Federal Communications Commission (FCC).",
"USA","ST.INT.ARVL","Includes overnight visitors (tourists) and same-day visitors (excursionists). The same-day visitors cover Canada day trips only (i.e., excluding Mexico day trips) before 2006. Arrivals of non-resident visitors at national borders.",
"USA","SP.DYN.AMRT.FE","Data source: HMD. Human Mortality Database. Max Planck Institute for Demographic Research (Germany), University of California, Berkeley (USA), and French Institute for Demographic Studies (France). Available at www.mortality.org.",
"USA","IT.MLT.MAIN","Federal Communications Commission (FCC).",
"USA","ST.INT.TRNX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"USA","SP.DYN.AMRT.MA","Data source: HMD. Human Mortality Database. Max Planck Institute for Demographic Research (Germany), University of California, Berkeley (USA), and French Institute for Demographic Studies (France). Available at www.mortality.org.",
"USA","ST.INT.DPRT","Includes overnight visitors (tourists) and same-day visitors (excursionists). The same-day visitors cover Canada day trips only (i.e., excluding Mexico day trips) before 2006. Source: NTTO, Statistics Canada, Banco de Mexico.",
"USA","IT.CEL.SETS.P2","Federal Communications Commission (FCC).",
"USA","SP.POP.GROW","Data source: U.S. Census Bureau",
"USA","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"USA","CM.MKT.TRNR","Method of calculation: Total domestic value of share trading of American Stock Exchange, New York Stock Exchange, NASDAQ Stock Market and BATS Global Markets divided by the total domestic market capitalization of American Stock Exchange, New York Stock Exchange and NASDAQ Stock Market.",
"USA","SP.DYN.CDRT.IN","Data source: National Center for Health Statistics, U.S. Census Bureau",
"USA","IS.RRS.PASG.KM","Source: OECD",
"USA","ST.INT.XPND.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"USA","ST.INT.TVLR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"USA","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"USA","IT.CEL.SETS","Federal Communications Commission (FCC).",
"USA","IS.RRS.TOTL.KM","Data are for class 1 railways only; data before 2005 exclude regional lines.",
"USA","IT.NET.USER.ZS","Federal Communications Commission (FCC).",
"USA","SP.DYN.LE00.IN","Derived using male and female life expectancy",
